id,案件大類型,案件細節類型,主席,調解人,是否成立,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,二元成立,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,mask_all,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件內容_匿名,LANE_1,ROADNAME_1,LANES_1,CAPACITY_1,SPEED_1,LANE_2,ROADNAME_2,LANES_2,CAPACITY_2,SPEED_2,載具1,載具2,受傷,死亡,車損
9900103,B.刑事,交通事故,390000000000000.0,265000000000000.0,成立,2.0,2.0,0.0,23.0,2010.0,2.0,32.0,2010.0,3.0,62.0,0.0,2.0,851.0,870.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,1.0,0.0,0.0,台南,"[時間],[人名]駕駛(車號:[車號])自小客車與[人名]騎乘(車號:[車號])機車在[地點]發生車禍,致[人名]受傷,案經臺灣臺南地方法院檢察署轉介調解｡",-1.0,-1.0,-1.0,-1.0,12.0,8.0,0.666666667,民國98年10月15日8時5分許，  [姓名]駕駛[車牌]自小客車與[姓名]騎乘[車牌]機車在臺南市中西區文賢路與協和街口發生車禍，致[姓名]受傷。,0,文賢路,2.0,1850.0,37.0,0,協和街,1.0,860.0,32.0,自小客車,機車,1,0,0
9900104,B.刑事,交通事故,390000000000000.0,3.85e+19,不成立,1.0,2.0,0.0,22.0,2010.0,2.0,32.0,2010.0,3.0,61.0,0.0,1.0,900.0,870.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.5,39.5,20.0,59.0,2.0,0.0,1.0,,"[時間],[人名]駕駛 所有(車號:[車號])自小客車與[人名]騎乘 所有(車號:[車號])機車在[地點]發生車禍,致[人名]受傷,案經臺灣臺南地方法院檢察署轉介調解｡",-1.0,-1.0,-1.0,-1.0,22.0,13.0,0.590909091,民國98年11月22日8時50分許，[姓名]駕駛[公司]自小客車與[姓名]騎乘[公司]機車在臺南市北區北園街與北園街8巷口發生車禍，致[姓名]受傷,0,北園街,1.0,860.0,32.0,1,北園街,1.0,860.0,32.0,自小客車,機車,1,0,0
9900108,B.刑事,交通事故,390000000000000.0,277000000000000.0,成立,1.0,2.0,0.0,1.0,2010.0,2.0,42.0,2010.0,2.0,42.0,3.0,3.0,534.0,540.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,26.5,26.5,24.0,29.0,2.0,0.0,1.0,,"[時間],[人名]駕駛[人名]所有(車號:[車號])自小客車與[人名]騎乘本人所有(車號:[車號])機車,在[地點]發生車禍,致[人名]受傷,雙方車輛損壞｡",-1.0,-1.0,-1.0,-1.0,20.0,15.0,0.75,民國99年1月28日19時40分許，[姓名] 駕駛 [姓名] 所有 [車牌] 小客車與 [姓名] 騎乘本人所有 [車牌] 機車，在臺南縣新市鄉環東路1段穗高停車場入口發生車禍，致 [姓名] 受傷，雙方車輛損壞。,0,環東路,2.0,1950.0,46.0,0,,,,,自小客車,機車,1,0,1
9900110,B.刑事,交通事故,390000000000000.0,372000000000000.0,成立,1.0,2.0,0.0,16.0,2010.0,2.0,40.0,2010.0,3.0,61.0,1.0,1.0,981.0,900.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,39.5,39.5,23.0,56.0,2.0,0.0,0.0,台南,"[時間],[人名]騎乘[人名]所有(車號:[車號])機車與[人名]騎乘[人名]所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,11.0,8.0,0.727272727,民國99年1月25日9時30分許，[姓名] 騎乘 [車牌] 機車與 [姓名] 騎乘 [車牌] 機車在臺南市北區民德路58巷與民德路58巷29弄口發生車禍。,1,民德路,1.0,1760.0,32.0,1,民德路,1.0,1760.0,32.0,機車,機車,0,0,0
9900115,B.刑事,交通事故,390000000000000.0,,聲請人撤回,1.0,2.0,0.0,17.0,2010.0,2.0,41.0,2010.0,3.0,63.0,2.0,3.0,1020.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,2.0,0.5,0.5,台南,"[時間],[人名]駕駛[人名]所有(車號:[車號])自小客車與[人名]騎乘 所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,,,,民國98年12月31日17時15分許，[姓名]駕駛王國賓所有（[車牌]）自小客車與[姓名]騎乘（[車牌]）機車在臺南市北區小東路與東興路口發生車禍,0,小東路,1.0,1860.0,43.0,0,東興路,1.0,3920.0,50.0,自小客車,機車,0,0,0
9900117,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,2.0,4.0,1.0,23.0,2010.0,2.0,43.0,2010.0,3.0,75.0,4.0,1.0,1020.0,870.0,0.0,0.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,0.0,0.0,38.25,43.5,14.0,52.0,4.0,0.0,0.0,台南,"[時間],[人名]騎乘[人名] 所有(車號:[車號])機車與[人名]騎乘[人名]所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,34.0,20.0,0.588235294,民國99年1月12日17時15分許，[姓名]騎乘機車與[姓名]騎乘機車在臺南市北區中華北路一段與中華北路1段263巷口發生車禍,0,中華北路,2.0,1850.0,37.0,1,中華北路,2.0,1850.0,37.0,機車,機車,0,0,0
9900118,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,1.0,2.0,0.0,12.0,2010.0,2.0,53.0,2010.0,3.0,68.0,0.0,1.0,1020.0,900.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,44.5,44.5,37.0,52.0,2.0,0.0,0.5,台南,"[時間],[人名]駕駛瑩泰興業有限公司所有(車號:[車號])自小客車與[人名]騎乘本人所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,35.0,21.0,0.6,民國99年1月15日21時0分許，[姓名] 駕駛 [公司] 所有 [車牌] 小客車與[姓名] 騎乘本人 [車牌] 機車在臺南市北區中華北路1段與安明路口發生車禍,0,中華北路,2.0,1850.0,37.0,0,安明路,2.0,1950.0,46.0,自小客車,機車,0,0,0
9900119,B.刑事,交通事故,390000000000000.0,304000000000000.0,成立,2.0,2.0,0.0,56.0,2010.0,2.0,54.0,2010.0,5.0,131.0,1.0,1.0,1020.0,900.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,36.5,36.5,35.0,38.0,2.0,0.0,0.0,台南,"[時間],[人名]騎乘本人所有(車號:[車號])機車與[人名]駕駛[人名]所有(車號:[車號])自小客車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,35.0,23.0,0.657142857,民國98年12月3日23時30分許，[姓名]騎乘[車牌]機車與[姓名]駕駛邱宗葆[車牌]自小客車在臺南市北區西門路3段與公園南路口發生車禍,0,西門路,2.0,3920.0,40.0,0,公園南路,2.0,1850.0,37.0,機車,自小客車,0,0,0
9900120,B.刑事,交通事故,390000000000000.0,264000000000000.0,成立,2.0,3.0,1.0,18.0,2010.0,2.0,54.0,2010.0,3.0,77.0,1.0,3.0,1020.0,900.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,32.666666666666664,35.0,19.0,44.0,3.0,0.0,0.0,台南,"[時間],[人名]騎乘本人所有(車號:[車號])機車與[人名]騎乘[人名]所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,25.0,16.0,0.64,民國99年2月12日21時30分許，[姓名]騎乘本人所有（[車牌]）機車與[姓名]騎乘[姓名]所有（[車牌]）機車在臺南市北區忠義路三段與北華街口發生車禍,0,忠義路,1.0,1760.0,32.0,0,北華街,1.0,860.0,32.0,機車,機車,0,0,0
9900121,B.刑事,交通事故,390000000000000.0,304000000000000.0,不成立,1.0,2.0,0.0,12.0,2010.0,2.0,53.0,2010.0,3.0,68.0,0.0,1.0,1020.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,2.0,0.5,0.0,台南,"[時間],[人名]騎乘 所有(車號:[車號])機車與[人名]騎乘本人所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,34.0,23.0,0.676470588,民國99年2月7日9時55分許，[姓名]騎乘[車牌]機車與[姓名]騎乘[車牌]機車在臺南市北區北門路2段601號前發生車禍。,0,北門路,1.0,1760.0,32.0,0,,,,,機車,機車,0,0,0
9900123,B.刑事,交通事故,390000000000000.0,3.85e+19,成立,2.0,4.0,1.0,21.0,2010.0,2.0,54.0,2010.0,3.0,82.0,1.0,1.0,1020.0,870.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,0.0,38.5,35.5,22.0,61.0,4.0,0.0,0.75,台南,"[時間],[人名]駕駛本人所有(車號:[車號])自小客車與[人名]騎乘[人名]所有(車號:[車號])機車搭載[人名],在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,23.0,13.0,0.565217391,民國98年12月25日10時10分許，[姓名]駕駛本人所有[車牌]自小客車與[姓名]騎乘[姓名]所有[車牌]機車搭載[姓名]，在臺南市北區西門路與文成路口發生車禍。,0,西門路,2.0,3920.0,40.0,0,文成路,1.0,1760.0,32.0,自小客車,機車,0,0,0
9900125,B.刑事,交通事故,390000000000000.0,265000000000000.0,當事人不到場,2.0,2.0,0.0,97.0,2010.0,2.0,55.0,2010.0,7.0,189.0,2.0,3.0,840.0,870.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,30.5,30.5,22.0,39.0,2.0,0.0,0.0,台南,"[時間],[人名]騎乘[人名]所有(車號:[車號])機車與對造人[人名]之父親[人名]騎乘本人所有(車號:[車號])機車在[地點]發生車禍,[時間][人名]死亡｡",-1.0,-1.0,-1.0,-1.0,13.0,9.0,0.692307692,民國98年12月11日10時35分許，[姓名]騎乘[姓名]所有[車牌]機車與[姓名]騎乘[車牌]機車在臺南市北區西門路4段與文成1路口發生車禍，99年6月 日[姓名]死亡。,0,西門路,2.0,3920.0,40.0,0,,,,,機車,機車,0,1,0
9900126,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,2.0,2.0,0.0,20.0,2010.0,2.0,55.0,2010.0,3.0,82.0,2.0,1.0,840.0,870.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,37.5,37.5,20.0,55.0,2.0,0.0,0.5,台南,"[時間],[人名]騎乘本人所有(車號:[車號])機車與[人名]騎乘[人名]所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,36.0,22.0,0.611111111,民國99年1月13日10時50分許，[姓名]騎乘本人所有[車牌]機車與[姓名]騎乘[姓名]所有[車牌]機車在臺南縣永康市中山北路與永明街口發生車禍。,0,中山北路,2.0,3730.0,43.0,0,永明街,1.0,1760.0,32.0,機車,機車,0,0,0
9900127,B.刑事,交通事故,390000000000000.0,341000000000000.0,不成立,1.0,4.0,1.0,12.0,2010.0,2.0,55.0,2010.0,3.0,70.0,2.0,3.0,840.0,870.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0,1.0,0.0,2.0,0.0,41.25,40.0,32.0,53.0,4.0,0.0,0.0,台南,"[時間],[人名]駕駛本人所有(車號:[車號])自小客車與[人名]駕駛本人所有(車號:[車號])自小客車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,33.0,24.0,0.727272727,民國98年12月6日12時0分許，  [姓名]自小客車與[姓名]自小客車在臺南市東區東門路3段與東門路3段口發生車禍。,0,東門路,1.0,950.0,46.0,0,東門路,1.0,950.0,46.0,自小客車,自小客車,0,0,0
9900128,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,2.0,2.0,0.0,40.0,2010.0,2.0,55.0,2010.0,4.0,110.0,2.0,1.0,840.0,870.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,33.0,33.0,29.0,37.0,2.0,0.0,0.5,台南,"[時間],[人名]騎乘本人所有(車號:[車號])機車與[人名]駕駛[人名]所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,37.0,23.0,0.621621622,民國98年12月11日7時50分許，[姓名]騎乘本人所有[車牌]機車與[姓名]駕駛[姓名]所有[車牌]機車在臺南市北區自強街120號前發生車禍,0,自強街,1.0,860.0,32.0,0,,,,,機車,機車,0,0,0
9900129,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,1.0,2.0,0.0,1.0,2010.0,2.0,56.0,2010.0,2.0,56.0,3.0,3.0,835.0,840.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,43.0,43.0,41.0,45.0,2.0,0.0,0.5,台南,"[時間],[人名]駕駛(車號:[車號])自小客車與[人名]騎乘(車號:[車號])機車在[地點]發生車禍,致雙方車損,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,38.0,24.0,0.631578947,民國98年9月28日22時45分許，[姓名]駕駛[車牌]自小客車與[姓名]騎乘[車牌]機車在台南市北區和緯路4段與大興街口發生車禍，致雙方車損，[姓名]受傷。,0,和緯路,1.0,1760.0,32.0,0,大興街,1.0,1760.0,32.0,自小客車,機車,1,0,1
9900130,B.刑事,交通事故,390000000000000.0,264000000000000.0,成立,1.0,5.0,1.0,,2010.0,2.0,57.0,2009.0,3.0,63.0,4.0,2.0,1020.0,900.0,0.0,0.0,1.0,1.0,4.0,0.8,1.0,3.0,2.0,0.0,0.0,25.2,30.0,1.0,61.0,5.0,0.0,0.2,台南,"[時間],[人名]駕駛黃[人名]所有(車號:[車號])自小客車與[人名]騎乘腳踏車搭載[人名]､[人名]在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,26.0,17.0,0.653846154,民國99年2月8日11時0分許，[姓名]駕駛[姓名]所有（車號：[車牌]）自小客車與[姓名]騎乘腳踏車搭載[姓名]、[姓名]在臺南市北區西門路與公園南路口發生車禍，,0,西門路,2.0,3920.0,40.0,0,公園南路,2.0,1850.0,37.0,自小客車,腳踏車,0,0,0
9900132,B.刑事,交通事故,390000000000000.0,3.85e+19,成立,1.0,2.0,0.0,1.0,2010.0,3.0,62.0,2010.0,3.0,62.0,2.0,2.0,614.0,630.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.5,22.5,22.0,23.0,2.0,0.0,0.0,台南,"[時間],[人名]騎乘本人所有(車號:[車號])機車與[人名]騎乘[人名]所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,24.0,14.0,0.583333333,民國98年8月26日13時45分許，[姓名]騎乘本人所有[車牌]機車與[姓名]騎乘[姓名]所有[車牌]機車在臺南市北區文賢二街與文賢二街431巷口發生車禍，,0,文賢二街,1.0,1760.0,32.0,1,文賢二街,1.0,1760.0,32.0,機車,機車,0,0,0
9900133,B.刑事,交通事故,390000000000000.0,264000000000000.0,成立,8.0,3.0,1.0,101.0,2009.0,10.0,288.0,2010.0,3.0,63.0,3.0,3.0,863.0,870.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,41.333333333333336,48.0,26.0,50.0,3.0,0.0,0.3333333333333333,台南,"[時間],[人名]騎乘本人所有[車號]機車與[人名]騎乘本人所有[車號]自小客車,在[地點]發生車禍,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,12.0,7.0,0.583333333,民國98年9月6日，[姓名]騎乘[車牌]機車與[姓名]騎乘[車牌]小客車，在臺南市北區西門路3段239號前發生車禍，[姓名]受傷。,0,西門路,2.0,3920.0,40.0,0,,,,,機車,自小客車,1,0,0
9900134,B.刑事,交通事故,390000000000000.0,3.85e+19,成立,2.0,4.0,1.0,35.0,2010.0,3.0,62.0,2010.0,4.0,110.0,2.0,1.0,720.0,870.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.0,55.333333333333336,49.0,46.0,71.0,4.0,0.25,0.5,台南,"[時間],[人名](NGUYEN THI LANH)騎乘腳踏車與[人名]駕駛[人名]所有([車號])自小客車,在[地點]發生車禍,[人名](NGUYEN THI LANH)受傷｡",-1.0,-1.0,-1.0,-1.0,25.0,15.0,0.6,民國98年11月22日，[姓名]騎乘腳踏車與[姓名]駕駛[姓名]所有（[車牌]）自小客車，在臺南縣永康市中正南路281號前發生車禍，[姓名]受傷,0,中正南路,1.0,3920.0,50.0,0,,,,,腳踏車,自小客車,1,0,0
9900136,B.刑事,交通事故,390000000000000.0,277000000000000.0,成立,2.0,2.0,0.0,18.0,2010.0,3.0,61.0,2010.0,3.0,84.0,1.0,3.0,628.0,870.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,29.5,29.5,22.0,37.0,2.0,0.0,0.5,台南,"[時間],[人名]駕駛傅水滿所有(車號:[車號])自小客車與[人名]騎乘本人所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,21.0,16.0,0.761904762,民國98年9月14日2時45分許，  [姓名]駕駛[姓名]所有[車牌]自小客車與[姓名]騎乘本人所有[車牌]機車在臺南市成功路與海安路口發生車禍。,0,成功路,1.0,1860.0,50.0,0,海安路,2.0,1850.0,37.0,自小客車,機車,0,0,0
9900138,B.刑事,交通事故,390000000000000.0,264000000000000.0,不成立,2.0,2.0,0.0,22.0,2010.0,3.0,62.0,2010.0,4.0,91.0,2.0,3.0,1020.0,900.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,41.5,41.5,39.0,44.0,2.0,0.0,0.0,台南,"[時間],[人名]駕駛 所有(車號:[車號])自小客車與[人名]駕駛 所有(車號:[車號])計程車,在[地點]發生車禍,雙方車損,[人名]受傷,臺灣臺南地方法院檢察署轉介調解｡",-1.0,-1.0,-1.0,-1.0,27.0,18.0,0.666666667,民國98年11月4日1時50分許，[姓名]駕駛[車牌]自小客車與[姓名]駕駛[車牌]計程車，在臺南市中西區國華街與友愛街路口發生車禍，雙方車損，[姓名]受傷。,0,國華街,1.0,1760.0,32.0,0,友愛街,1.0,1760.0,32.0,自小客車,營業小客車,1,0,1
9900141,B.刑事,交通事故,390000000000000.0,264000000000000.0,成立,1.0,2.0,0.0,1.0,2010.0,3.0,69.0,2010.0,3.0,69.0,2.0,2.0,569.0,570.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,56.0,56.0,35.0,77.0,2.0,0.0,0.0,台南,"[時間],[人名]駕駛本人所有(車號:[車號])自小客車與行人[人名]在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,28.0,18.0,0.642857143,民國99年2月22日15時38分許，[姓名]駕駛本人所有（[車牌]）自小客車與行人[姓名]在臺南市中西區民族路與赤崁東街口發生車禍。,0,民族路,1.0,1760.0,32.0,0,赤崁東街,2.0,1850.0,37.0,自小客車,行人,0,0,0
9900142,B.刑事,交通事故,390000000000000.0,323000000000000.0,成立,1.0,2.0,0.0,9.0,2010.0,3.0,67.0,2010.0,3.0,77.0,0.0,3.0,933.0,870.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,34.5,34.5,33.0,36.0,2.0,0.0,0.5,台南,"[時間],[人名]駕駛本人所有(車號:[車號])自小客車與[人名]騎乘 所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,14.0,7.0,0.5,民國98年12月21日19時56分許，[姓名]駕駛本人所有（車號：[車牌]）自小客車與[姓名]騎乘 所有（車號：[車牌]）機車在臺南市北區東豐路與小東路307巷發生車禍，,0,東豐路,2.0,1950.0,46.0,1,小東路,1.0,1860.0,43.0,自小客車,機車,0,0,0
9900143,B.刑事,交通事故,390000000000000.0,3.85e+19,成立,4.0,3.0,1.0,118.0,2010.0,3.0,69.0,2010.0,8.0,232.0,2.0,4.0,943.0,540.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,49.333333333333336,54.0,34.0,60.0,3.0,0.0,0.3333333333333333,台南,"[時間],[人名]駕駛[人名]所有(車號:[車號])自小客車與[人名]騎乘本人所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,26.0,16.0,0.615384615,民國98年12月18日0時20分許，[姓名]駕駛[姓名]所有[車牌]自小客車與[姓名]騎乘本人所有[車牌]機車在臺南市北區富北街與北忠街口發生車禍,0,富北街,1.0,1760.0,32.0,0,北忠街,1.0,1760.0,32.0,自小客車,機車,0,0,0
9900144,B.刑事,交通事故,390000000000000.0,265000000000000.0,成立,3.0,5.0,1.0,32.0,2010.0,3.0,62.0,2010.0,4.0,105.0,2.0,3.0,690.0,870.0,0.0,0.0,1.0,1.0,3.0,0.6,1.0,2.0,1.0,1.0,0.0,56.75,56.0,43.0,72.0,5.0,0.2,0.8,台南,"[時間],[人名]駕駛欣甫通運股份有限公司所有(車號:[車號])大貨車與[人名]駕駛本人所有(車號:[車號])自小客車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,14.0,9.0,0.642857143,民國99年01月14日14時18分許，[姓名]駕駛[公司]所有[車牌]大貨車與[姓名]駕駛本人所有[車牌]自小客車在臺南縣民雄鄉鎮北村建國路1段958號前發生車禍,0,建國路,1.0,1860.0,43.0,0,,,,,大貨車,自小客車,0,0,0
9900145,B.刑事,交通事故,390000000000000.0,385000000000000.0,不成立,1.0,2.0,0.0,268.0,2010.0,2.0,56.0,2011.0,3.0,66.0,3.0,0.0,1020.0,540.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,2.0,0.5,0.0,台南,"[時間],[人名]駕駛 所有(車號:[車號])自小客車與[人名]騎乘 所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,39.0,25.0,0.641025641,民國98年10月25日1時45分許，[姓名]駕駛 [車牌] 自小客車與[姓名]騎乘 [車牌] 機車在臺南市北區成功路與西和路口發生車禍。,0,成功路,1.0,1860.0,50.0,0,西和路,2.0,1850.0,37.0,自小客車,機車,0,0,0
9900147,B.刑事,交通事故,390000000000000.0,,當事人不到場,1.0,2.0,0.0,14.0,2010.0,3.0,60.0,2010.0,3.0,77.0,0.0,3.0,1073.0,870.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,2.0,0.5,0.5,台南,"[時間],[人名]駕駛 所有(車號:[車號])自小客車與[人名]騎乘本人所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,,,,民國99年2月18日18時50分許， [姓名]駕駛[車牌]自小客車與[姓名]騎乘本人所有[車牌]機車在臺南市中華北路與文賢路口發生車禍。,0,中華北路,2.0,1850.0,37.0,0,文賢路,2.0,1850.0,37.0,自小客車,機車,0,0,0
9900148,B.刑事,交通事故,390000000000000.0,296000000000000.0,成立,1.0,3.0,0.0,7.0,2010.0,3.0,69.0,2010.0,3.0,77.0,2.0,3.0,900.0,870.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,43.66666666666666,37.0,26.0,68.0,3.0,0.0,0.3333333333333333,台南,"[時間],[人名]駕駛[人名]所有(車號:[車號])自小客車在[地點]發生車禍,隨後車號:[車號]機車又碰撞到(車號:[車號])自小客車｡",-1.0,-1.0,-1.0,-1.0,15.0,10.0,0.666666667,民國98年12月31日11時20分許， [姓名] 駕駛 [姓名] 所有 [車牌] 自小客車在臺南市安南區海佃路2段192號前路邊停車，適 [姓名] 騎乘 [姓名] 所有 [車牌] 機車與 [姓名] 駕駛 [公司] 所有 [車牌] 大貨車車發生車禍，隨後 [車牌] 機車 又碰撞到 [車牌] 自小客車,0,海佃路,1.0,1860.0,43.0,0,,,,,自小客車,機車,0,0,0
9900149,B.刑事,交通事故,390000000000000.0,323000000000000.0,成立,4.0,4.0,1.0,70.0,2009.0,12.0,338.0,2010.0,3.0,70.0,4.0,3.0,1020.0,630.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,2.0,1.0,0.0,0.0,27.0,33.5,4.0,37.0,4.0,0.0,0.0,台南,"[時間],[人名]駕駛新美皮件有限公司所有(車號:[車號])自用小客車與[人名]騎乘本人所有(車號:[車號])機車搭載[人名],在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,7.0,4.0,0.571428571,民國98年10月3日17時55分許，[姓名]駕駛[公司]所有（車號：[車牌]）自小客車與[姓名]騎乘本人所有（車號：[車牌]）機車搭載[姓名]，在台南市北區公園路740號前發生車禍。,0,公園路,2.0,1850.0,37.0,0,,,,,自小客車,機車,0,0,0
9900150,B.刑事,交通事故,390000000000000.0,323000000000000.0,成立,2.0,3.0,1.0,15.0,2010.0,3.0,71.0,2010.0,4.0,91.0,4.0,3.0,900.0,870.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,58.0,60.0,31.0,83.0,3.0,0.0,0.0,台南,"[時間],[人名]駕駛 京碩企業股份有限公司所有(車號:[車號])大貨車與行人[人名]在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,15.0,8.0,0.533333333,民國98年10月13日17時10分許，[姓名]駕駛[公司]所有[車牌]大貨車與行人[姓名]在台南市北區公園路與和緯路口發生車禍。,0,公園路,2.0,1850.0,37.0,0,和緯路,1.0,1760.0,32.0,大貨車,行人,0,0,0
9900151,B.刑事,交通事故,390000000000000.0,390000000000000.0,成立,1.0,3.0,0.0,9.0,2010.0,3.0,70.0,2010.0,3.0,82.0,3.0,1.0,870.0,870.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,39.5,39.5,23.0,56.0,2.0,0.0,0.5,台南,"[時間],[人名]駕駛[人名]所有(車號:[車號])自小客車與[人名]騎乘本人所有(車號:[車號])機車搭載[人名]在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,14.0,11.0,0.785714286,民國99年2月12日15時10分許，[姓名]駕駛[姓名]所有[車牌]自小客車與[姓名]騎乘本人所有[車牌]機車搭載[姓名]在臺南市長榮路4段167號前發生車禍,0,長榮路,1.0,3920.0,50.0,0,,,,,自小客車,機車,0,0,0
9900152,B.刑事,交通事故,390000000000000.0,304000000000000.0,成立,1.0,3.0,1.0,9.0,2010.0,3.0,70.0,2010.0,3.0,82.0,3.0,1.0,900.0,870.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,39.333333333333336,47.0,21.0,50.0,3.0,0.0,0.0,台南,"[時間],[人名]駕駛金忠交通有限公司所有(車號:[車號])營業小客車與[人名]騎乘本人所有(車號:[車號])機車在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,36.0,24.0,0.666666667,民國99年2月21日16時20分許，[姓名]駕駛[公司]所有[車牌]營業小客車與[姓名]騎乘本人所有[車牌]機車在臺南縣仁德鄉台一線南下341.8公里處發生車禍。,0,,,,,0,,,,,營業小客車,機車,0,0,0
